Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,region,comparison
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,13/216,4.33425184588799e-06,5.2966967361585625e-05,0,0,5.17131457883809,63.860364882527946,JUN;STAT1;STAT3;H2-K1;H2-Q7;EIF2AK2;TNFRSF1A;GNG10;CCND1;IRF7;IL6ST;H2-D1;TLR3,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,14/216,2.8450310493076167e-06,4.661473950019402e-05,0,0,4.9903547550326985,63.72651371752429,JUN;MAP2K2;STAT1;STAT3;H2-K1;H2-Q7;PIK3R1;TNFRSF1A;CCND1;IRF7;BAX;IL6ST;RAF1;H2-D1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,14/216,3.2129924039463404e-06,2.606093838756476e-05,0,0,4.93495699934957,62.41885531478477,JUN;CDKN1A;STAT1;STAT2;H2-Q6;STAT3;H2-K1;H2-M3;H2-Q7;TNFRSF1A;C3;CCND1;IRF7;H2-D1,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,65/216,3.1428376701950676e-10,4.242830854763341e-09,0,0,2.744887427095525,60.0601264582824,RB1;CD86;H2-T24;H2-T23;CDKN1A;H2-K1;PIK3CD;ICAM1;PREX1;ZFP36;GNGT2;CCND1;MYC;CASP3;AKT1;CCR5;JAK2;JAK1;IFNAR2;ATG3;GABARAPL1;MAP2K2;SYK;TNFRSF1A;HCK;MAPKAPK2;IRF7;IL6ST;RAF1;H2-D1;TLR3;IRF9;IFNAR1;H2-Q6;H2-M3;H2-Q7;H2-Q4;ITPR2;PIK3R1;GABARAP;RELA;C3;GNG10;NRAS;PLCG2;BAK1;LYN;JUN;STAT1;STAT2;STAT3;EIF2AK2;GNG12;MAPK14;NFKB1;GNG13;NFKBIA;CDK6;CDK4;TRP53;GNB4;CTNNB1;BAX;CALM3;CALM2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,81/216,3.2406591706358645e-10,3.888791004763038e-09,0,0,2.5353407290015846,55.397382982770566,RB1;CD86;H2-T24;H2-T23;CDKN1A;H2-K1;FGF2;PREX1;ZFP36;TBK1;GNGT2;CASP8;CCND1;MYC;AKT2;CASP3;AKT1;CCR5;JAK2;HRAS;JAK1;IFNAR2;GABARAPL2;GABARAPL1;MAP2K2;SYK;CHUK;IFNGR1;TRAF2;TNFRSF1A;HCK;CREB1;PIK3CA;MAPKAPK2;IRF7;IL6ST;RAF1;H2-D1;TLR3;IRF9;IFNAR1;BECN1;SRC;H2-Q6;H2-M3;H2-Q7;H2-Q4;ITPR2;PIK3R1;GABARAP;RELA;C3;GNG10;NRAS;PLCG2;E2F3;PLCG1;FADD;BAK1;MAPK3;LYN;JUN;STAT1;STAT2;STAT3;EIF2AK2;GNG12;GNG11;NFKB1;GNG13;VEGFA;NFKBIA;CDK6;CDK4;TRP53;GNB2;GNB4;CTNNB1;FAS;BAX;CALM2,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,30/216,8.945386832619654e-08,2.2865526342900243e-06,0,0,3.3724502554209983,54.73332570134953,H2-Q6;H2-K1;H2-M3;H2-Q7;H2-Q4;ITPR2;CALML4;GABARAP;PIK3R5;PREX1;GNG10;NRAS;PPP3R2;GNGT2;PPP3CC;CCND1;CASP3;JUN;SYK;STAT1;STAT2;GNG12;TNFRSF1A;TRP53;IRF7;CTNNB1;IL6ST;H2-D1;TLR3;IRF9,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,22/216,3.731601670633841e-06,5.7839825894824535e-05,0,0,3.354212144871652,41.923200818877184,CREBBP;JUN;MAP2K2;STAT1;STAT3;H2-K1;H2-Q7;PIK3R1;GNG12;GNG13;TNFRSF1A;PREX1;CCND1;IRF7;AKT1;BAX;CALM3;CALM1;IL6ST;RAF1;H2-D1;TLR3,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,105/216,1.1833990668086264e-08,1.0511368181653095e-07,0,0,2.1935599414210385,40.03749192273698,RB1;CD86;H2-K1;FGF2;ICAM1;PREX1;ZFP36;TBK1;CCND1;MYC;AKT2;AKT1;EP300;IFNAR2;ATG3;GABARAPL1;MAP2K2;TICAM1;MAPKAPK2;IL6ST;RAF1;H2-D1;IFNAR1;H2-M2;H2-M3;ITPR2;PIK3R2;PIK3R1;HIF1A;GABARAP;PIK3R5;C3;PPP3R1;GNG10;PLCG2;PLCG1;FADD;LYN;JUN;NFATC3;EIF2AK2;NFATC1;GNG12;GNG11;NFKB1;GNG13;NFKBIA;CDK6;CDK4;TRP53;GNB2;GNB1;GNB4;CALM3;CALM1;CALM2;H2-T24;GSK3B;H2-T23;CDKN1A;TRADD;IKBKB;PPP3CA;GNGT2;CASP8;CASP3;RAC1;CCR5;JAK2;IKBKE;JAK1;SYK;CHUK;IFNGR1;TRAF2;TYK2;FOS;TNFRSF1A;HCK;CREB1;PIK3CA;IRF3;IRF7;TLR3;IRF9;BECN1;H2-Q6;H2-Q7;H2-Q4;PTGS2;RELA;NRAS;E2F3;BAK1;BID;STAT1;STAT2;STAT3;MAPK14;MTOR;VEGFA;CTNNB1;FAS;BAX;KRAS,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,3/216,0.0079350967016612,0.0263558569019463,0,0,7.94728370221328,38.43671765502528,CCND1;STAT1;H2-K1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster6
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,62/216,3.306949456602448e-07,3.5313495983004715e-06,0,0,2.256830648483403,33.67658378828711,RB1;H2-T23;CDKN1A;H2-K1;PREX1;ZFP36;CCND1;MYC;AKT2;CASP3;AKT1;JAK2;ATG3;GABARAPL1;MAP2K2;FOS;ATG14;TNFRSF1A;HCK;CREB1;PIK3CA;MAPKAPK2;IRF7;IL6ST;RAF1;H2-D1;TLR3;IRF9;H2-Q6;H2-M3;H2-Q7;PIK3R3;PIK3R2;PIK3R1;HIF1A;GABARAP;RELA;PPP3R1;GNG10;NRAS;PLCG2;PLCG1;FADD;BAK1;LYN;CREBBP;JUN;STAT1;STAT2;STAT3;NFATC3;EIF2AK2;GNG12;MAPK12;CDK6;CDK4;TRP53;GNB2;GNB4;CTNNB1;BAX;CALM3,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,5/216,0.0030750292993772,0.0169656788931156,0,0,5.427642455637606,31.395876736959103,STAT1;H2-K1;H2-Q7;IRF7;AKT1,within_sample,B7_ADI_12890R1,B7_ADI_12890R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,104/216,3.3689436451084525e-07,2.430452201113955e-06,0,0,2.0117066032558992,29.98146214796066,RB1;CD86;H2-K1;CALML3;CALML4;ICAM1;PREX1;ZFP36;TBK1;CCND1;MYC;AKT2;AKT3;AKT1;EP300;IFNAR2;ATG3;GABARAPL1;MAP2K2;ATG14;TICAM1;MAPKAPK2;IL6ST;RAF1;H2-D1;IFNAR1;H2-M3;PIK3R3;ITPR2;PIK3R2;PIK3R1;HIF1A;GABARAP;PPP3R1;GNG10;PLCG2;PLCG1;FADD;MAP2K6;LYN;CREBBP;JUN;NFATC3;EIF2AK2;GNG12;GNG11;NFKB1;GNG13;NFKBIA;CDK6;CDK4;TRP53;GNB2;GNB1;GNB4;CALM3;CALM2;H2-T24;GSK3B;H2-T23;CDKN1A;TRADD;IKBKB;PPP3CA;GNGT2;CASP8;CASP3;RAC1;IKBKG;CCR5;JAK2;JAK1;SYK;CHUK;IFNGR1;TRAF2;FOS;TNFRSF1A;HCK;CREB1;PIK3CA;IRF3;IRF7;TLR3;IRF9;BECN1;SRC;H2-Q6;H2-Q7;H2-Q4;RELA;NRAS;E2F1;MAPK1;BAK1;MAPK3;STAT1;STAT2;STAT3;MAPK12;VEGFA;CTNNB1;FAS;BAX,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,41/216,6.023135812430037e-06,6.83590785023732e-05,0,0,2.342205987453347,28.15308768652678,RB1;CD86;H2-T24;BECN1;CDKN1A;H2-M2;H2-Q6;H2-M3;H2-Q7;PIK3R1;HIF1A;GABARAP;ICAM1;C3;PPP3CB;NRAS;GNG2;CCND1;AKT3;JAK2;IKBKE;JAK1;MAPK3;ATG3;GABARAPL2;GABARAPL1;JUN;CHUK;STAT1;STAT2;STAT3;GNG12;NFKBIA;CDK4;TRP53;MAPKAPK2;CALM3;KRAS;CALM1;CALM2;H2-D1,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,75/216,4.301875160544579e-06,2.824274561922745e-05,0,0,1.9665191651007252,24.29921451093315,RB1;H2-T24;H2-T23;CDKN1A;H2-K1;PREX1;PPP3CA;ZFP36;TBK1;GNGT2;CCND1;MYC;AKT2;CASP3;AKT1;JAK2;HRAS;IFNAR2;GABARAPL1;MAP2K2;CHUK;IFNGR1;TRAF2;FOS;TNFRSF1A;HCK;CREB1;IRF3;MAPKAPK2;IRF7;IL6ST;RAF1;H2-D1;TLR3;IRF9;IFNAR1;BECN1;SRC;H2-Q6;H2-M3;H2-Q7;ITPR1;H2-Q4;ITPR2;PIK3R2;PIK3R1;HIF1A;GABARAP;RELA;GNG10;NRAS;PLCG1;FADD;BAK1;LYN;JUN;STAT1;STAT2;STAT3;EIF2AK2;GNG12;GNG11;NFKB1;GNG13;VEGFA;NFKBIA;CDK6;CDK4;TRP53;GNB2;GNB1;GNB4;CTNNB1;FAS;BAX,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,63/216,3.747012687529001e-05,0.00023776319828837917,0,0,1.8901151870751125,19.263990779544,RB1;H2-T23;CDKN1A;H2-K1;PREX1;ZFP36;CCND1;MYC;AKT2;CASP3;AKT1;EP300;JAK2;IFNAR2;ATG3;GABARAPL1;MAP2K2;CHUK;FOS;TNFRSF1A;HCK;MAPKAPK2;IRF7;IL6ST;RAF1;H2-D1;TLR3;IRF9;IFNAR1;BECN1;H2-Q6;H2-M3;H2-Q7;ITPR1;H2-Q4;ITPR2;PIK3R2;PIK3R1;GABARAP;RELA;GNG10;NRAS;MAPK1;BAK1;LYN;JUN;STAT1;STAT2;STAT3;EIF2AK2;GNG12;GNG13;NFKBIA;CDK6;CDK4;TRP53;GNB2;GNB4;CTNNB1;BAX;CALM3;KRAS;CALM2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,101/216,2.968350786880293e-05,0.00012114080238349304,0,0,1.7619933537258117,18.36863791536289,RB1;CD86;H2-K1;ICAM1;PREX1;ZFP36;TBK1;CCND1;MYC;AKT2;AKT3;AKT1;EP300;IFNAR2;ATG3;GABARAPL1;MAP2K2;MAPKAPK2;IL6ST;RAF1;H2-D1;IFNAR1;H2-M2;H2-M3;PIK3R3;ITPR2;PIK3R2;PIK3R1;HIF1A;GABARAP;C3;PPP3R1;GNG10;PLCG2;PLCG1;FADD;LYN;CREBBP;JUN;NFATC3;EIF2AK2;GNG12;GNG11;NFKB1;GNG13;NFKBIA;CDK6;CDK4;TRP53;GNB2;GNB1;GNB4;CALM3;CALM1;H2-T24;GSK3B;H2-T23;CDKN1A;TRADD;IKBKB;PPP3CA;PPP3CB;GNGT2;CASP3;RAC1;CCR5;JAK2;HRAS;JAK1;SYK;CHUK;IFNGR1;TRAF2;FOS;TNFRSF1A;HCK;CREB1;PIK3CA;IRF3;IRF7;TLR3;IRF9;H2-Q6;H2-Q7;H2-Q4;RELA;NRAS;E2F1;MAPK1;E2F3;BAK1;MAPK3;STAT1;STAT2;STAT3;MAPK12;VEGFA;CTNNB1;FAS;BAX;KRAS,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,18/216,0.0010317009260443,0.0069044600435276,0,0,2.4280621339444868,16.696682057917407,JUN;MAP2K2;STAT2;H2-Q6;STAT3;H2-Q7;VEGFA;TNFRSF1A;ZFP36;AKT2;GNB1;IRF7;BAX;BAK1;RAF1;HRAS;TLR3;MAPK3,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_127891
KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,70/216,0.0020576550568671,0.0079931984901377,0,0,1.5547489857490768,9.6179699329475,CD86;H2-T24;GSK3B;H2-T23;CDKN1A;TRADD;ICAM1;PPP3CB;CCND1;MYC;AKT1;EP300;JAK2;JAK1;IFNAR2;ATG3;GABARAPL2;MAP2K2;SYK;CHUK;FOS;HCK;CREB1;MAPKAPK2;IL6ST;H2-D1;TLR3;H2-M2;H2-Q6;H2-M3;H2-Q7;ITPR1;H2-Q4;PIK3R3;ITPR2;PIK3R2;PIK3R1;HIF1A;GABARAP;C3;MAPK9;PPP3R1;GNG10;NRAS;GNG2;PLCG2;MAPK1;PLCG1;FADD;MAPK3;STAT1;STAT2;STAT3;NFATC3;NFATC2;EIF2AK2;GNG12;GNG11;NFKB1;VEGFA;NFKBIA;MAPK10;CDK6;CDK4;TRP53;CTNNB1;BAX;CALM3;CALM1;CALM2,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Legionellosis,26/58,8.630702605950399e-09,8.544395579890897e-08,0,0,5.142250091877986,95.4809907637306,ARF1;VCP;ITGAM;SAR1A;SAR1B;RAB1B;ITGB2;RELA;HSPD1;PYCARD;C3;BCL2L13;CASP7;CASP3;HSF1;CASP1;HSPA8;APAF1;IL18;NFKB1;NFKB2;EEF1A1;NFKBIA;EEF1A2;MYD88;TLR2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Legionellosis,6/58,0.0001827232591837476,0.0010815241557092,0,0,8.044189852700491,69.2406681841925,EEF1A1;C3;ITGB2;EEF1A2;CASP1;TLR2,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Legionellosis,29/58,1.4671920642580517e-07,9.781280428387012e-07,0,0,4.195935383011985,66.02197428352738,RAB1A;ARF1;VCP;ITGAM;SAR1A;SAR1B;RAB1B;ITGB2;RELA;HSPD1;PYCARD;C3;BCL2L13;CASP7;CASP8;CASP3;CASP1;HSPA8;APAF1;IL18;NFKB1;NFKB2;EEF1A1;EEF1G;NFKBIA;NAIP2;EEF1A2;MYD88;TLR2,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Legionellosis,25/58,0.00016984079757279775,0.000625511230085182,0,0,2.7871393427470386,24.19417847266101,RAB1A;ARF1;VCP;ITGAM;SAR1A;SAR1B;RAB1B;ITGB2;RELA;HSPD1;PYCARD;BCL2L13;CASP7;CASP3;CASP1;HSPA8;APAF1;IL18;NFKB1;EEF1A1;EEF1G;NFKBIA;EEF1A2;MYD88;TLR2,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Legionellosis,22/58,0.0002709351209954181,0.0010555913805016,0,0,2.7930167597765365,22.940809521090912,HSPA8;ARF1;VCP;ITGAM;APAF1;SAR1A;SAR1B;RAB1B;ITGB2;RELA;HSPD1;NFKB2;PYCARD;EEF1A1;NFKBIA;BCL2L13;CASP7;CASP3;EEF1A2;HSF1;CASP1;TLR2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Legionellosis,31/58,0.0001998365959951344,0.0006352700209529535,0,0,2.645782319187456,22.536801695627517,ARF1;VCP;ITGAM;SAR1A;RAB1B;ITGB2;TNF;RELA;HSPD1;PYCARD;C3;BCL2L13;CASP7;CASP8;CASP3;HSF1;CASP1;HSPA8;APAF1;IL18;NFKB1;NFKB2;EEF1A1;EEF1G;CLK1;NFKBIA;NAIP2;EEF1A2;TLR4;MYD88;TLR2,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Legionellosis,19/58,0.0006918769757804841,0.0027582828767781,0,0,2.7107577522324067,19.72375098362593,VCP;ITGAM;SAR1B;RAB1B;IL18;RELA;HSPD1;PYCARD;EEF1A1;EEF1G;CLK1;BCL2L13;CASP7;CASP3;EEF1A2;HSF1;CASP1;MYD88;TLR2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Legionellosis,13/58,0.0019888312539431,0.0068790163371682,0,0,2.864379979322508,17.81703961289534,RAB1A;VCP;SAR1B;ITGB2;HSPD1;PYCARD;EEF1A1;EEF1G;C3;CLK1;NFKBIA;CASP7;CASP1,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Legionellosis,8/58,0.0052683651459262,0.021466622161759,0,0,3.289427027027027,17.256449917491118,EEF1A1;NAIP2;BCL2L13;CASP3;ITGB2;CASP1;TLR4;HSPD1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Legionellosis,6/58,0.0126910736718487,0.0322742293610346,0,0,3.3552036199095023,14.651692377835175,EEF1A1;HSPA8;VCP;SAR1A;EEF1A2;CASP1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Legionellosis,28/58,0.0062869007049117,0.0148875688421272,0,0,2.0098250052709257,10.188379898960472,VCP;ITGAM;SAR1A;SAR1B;RAB1B;ITGB2;RELA;HSPD1;PYCARD;BCL2L13;CASP7;CASP8;CASP3;HSF1;CASP1;HSPA8;APAF1;IL18;NFKB1;NFKB2;EEF1A1;EEF1G;CLK1;NFKBIA;EEF1A2;TLR4;MYD88;TLR2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Legionellosis,27/58,0.0255143269537869,0.04876789075977,0,0,1.7389253774750977,6.379274080277845,VCP;ITGAM;SAR1A;SAR1B;RAB1B;ITGB2;RELA;HSPD1;PYCARD;C3;BCL2L13;CASP7;CASP3;CASP1;HSPA8;APAF1;IL18;NFKB1;NFKB2;EEF1A1;EEF1G;NFKBIA;NAIP2;EEF1A2;TLR4;MYD88;TLR2,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,15/67,2.9121272751185285e-14,1.5943896831273945e-12,0,0,20.77345731191885,647.452731160403,JUN;H2-EB1;PRKCB;STAT1;H2-DMA;ITGB2;CYBB;CYBA;H2-AA;C3;FCGR3;FCGR4;H2-OA;TLR2;H2-AB1,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Leishmaniasis,4/67,7.791349236643348e-06,0.0002415318263359438,0,0,37.15966386554622,437.0904166044522,MARCKSL1;H2-EB1;STAT1;H2-AA,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster6
KEGG_2019_Mouse,Leishmaniasis,26/67,2.1884780921120258e-13,1.2474325125038546e-11,0,0,8.337066592809292,243.02882468795545,ITGB1;ITGAM;NCF1;NCF2;H2-DMA;ITGB2;NCF4;H2-DMB1;H2-OB;H2-OA;JUN;MARCKSL1;H2-EB1;TGFB1;NOS2;STAT1;CYBB;CYBA;FOS;H2-AA;FCGR1;FCGR4;PTPN6;TLR4;TLR2;H2-AB1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster6
KEGG_2019_Mouse,Leishmaniasis,9/67,1.735333294903822e-07,4.834142750089218e-06,0,0,12.418208578637511,193.31296337725612,ITGB1;JUN;MARCKSL1;H2-EB1;STAT1;H2-DMA;PTPN6;H2-AA;H2-AB1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,49/67,6.154592012137894e-13,1.858686787665644e-11,0,0,6.295902350746958,177.0181575664558,ITGB1;ITGAM;NCF1;NCF2;ITGB2;NCF4;TNF;H2-OB;H2-OA;JAK2;MAP3K7;JAK1;ITGA4;IFNGR1;IFNGR2;CYBB;CYBA;IRAK4;FOS;FCGR1;IL1A;FCGR3;IFNG;FCGR4;TRAF6;TLR4;TLR2;H2-DMA;PTGS2;RELA;C3;IRAK1;H2-DMB1;TGFB2;JUN;MARCKSL1;H2-EB1;TGFB1;NOS2;STAT1;MAPK14;H2-AA;NFKB1;NFKBIA;PTPN6;TAB2;MYD88;NFKBIB;H2-AB1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,33/67,3.4949401775428297e-12,1.2974965409127756e-10,0,0,6.157906714638693,162.4437616689357,ITGB1;ITGAM;NCF1;NCF2;H2-DMA;ITGB2;NCF4;RELA;C3;IRAK1;H2-DMB1;JAK2;JAK1;JUN;MARCKSL1;H2-EB1;TGFB1;STAT1;CYBB;CYBA;IRAK4;MAPK14;H2-AA;NFKB1;FCGR1;NFKBIA;FCGR3;FCGR4;PTPN6;TAB2;MYD88;TLR2;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,4/67,0.0002469271012420673,0.0030391027845177,0,0,14.483488414522895,120.30590020182308,MARCKSL1;H2-EB1;STAT1;H2-AA,within_sample,B7_ADI_12890R1,B7_ADI_12890R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,23/67,1.2591380690303292e-08,3.661715381259999e-07,0,0,5.211737629459148,94.80282776555764,JUN;H2-EB1;NCF1;ITGA4;NOS2;NCF2;STAT1;H2-DMA;ITGB2;CYBA;H2-AA;C3;NFKBIA;FCGR3;IFNG;FCGR4;H2-DMB1;H2-OA;JAK2;JAK1;MAPK3;NFKBIB;H2-AB1,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Leishmaniasis,35/67,1.7084881744994922e-09,1.7674015598270612e-08,0,0,4.595633807411273,92.77507884521542,ITGB1;ITGAM;NCF1;NCF2;H2-DMA;ITGB2;NCF4;RELA;C3;IRAK1;H2-DMB1;JAK2;JAK1;MAPK3;TGFB2;JUN;MARCKSL1;H2-EB1;TGFB1;IFNGR1;STAT1;IFNGR2;CYBB;CYBA;H2-AA;NFKB1;FCGR1;NFKBIA;FCGR3;FCGR4;PTPN6;TAB2;MYD88;TLR2;H2-AB1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,7/67,4.6426916016007294e-05,0.00034124977625492987,0,0,8.248501199040767,82.30050275483012,ITGB1;JUN;MARCKSL1;H2-EB1;STAT1;H2-AA;H2-AB1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,14/67,2.0364527951297204e-06,3.143737893580113e-05,0,0,5.465251401235962,71.61829989181267,ITGB1;JUN;MARCKSL1;H2-EB1;NCF1;ITGA4;STAT1;H2-DMA;ITGB2;CYBB;H2-AA;H2-DMB1;TLR4;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,3/67,0.0028209563023582,0.0163212471779298,0,0,11.488425925925926,67.44486470036586,H2-EB1;H2-AA;H2-AB1,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Leishmaniasis,42/67,1.844565365757611e-07,1.3972582645613903e-06,0,0,3.627042789223455,56.24038859789741,ITGB1;ITGAM;NCF1;NCF2;H2-DMA;ITGB2;RELA;IRAK1;H2-DMB1;MAPK1;JAK2;MAP3K7;JAK1;MAPK3;JUN;MARCKSL1;H2-EB1;TGFB1;IFNGR1;PRKCB;TGFB3;STAT1;IFNGR2;CYBB;CYBA;IRAK4;FOS;H2-AA;MAPK12;NFKB1;FCGR1;NFKBIA;FCGR3;FCGR4;TRAF6;PTPN6;TAB2;TAB1;TLR4;MYD88;TLR2;H2-AB1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Leishmaniasis,43/67,2.462221621173965e-07,1.729281231615203e-06,0,0,3.5876512526986994,54.59340251985046,ITGB1;ITGAM;NCF1;NCF2;H2-DMA;ITGB2;RELA;C3;IRAK1;H2-DMB1;MAPK1;H2-OA;JAK2;MAP3K7;JAK1;MAPK3;JUN;MARCKSL1;H2-EB1;TGFB1;ITGA4;IFNGR1;STAT1;CYBB;CYBA;IRAK4;FOS;H2-AA;MAPK12;NFKB1;FCGR1;NFKBIA;IL1A;FCGR3;FCGR4;TRAF6;PTPN6;TAB2;TLR4;MYD88;TLR2;NFKBIB;H2-AB1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,35/67,3.831772702556479e-07,7.256419555466332e-06,0,0,3.5468883035334184,52.40445219048442,ITGB1;NCF1;NCF2;H2-DMA;ITGB2;C3;IRAK1;H2-DMB1;MAPK1;H2-OA;JAK2;JAK1;MAPK3;MARCKSL1;H2-EB1;TGFB1;PRKCB;STAT1;CYBB;CYBA;FOS;H2-AA;NFKB1;FCGR1;NFKBIA;IL1A;FCGR3;FCGR4;PTPN6;TAB2;TLR4;MYD88;TLR2;NFKBIB;H2-AB1,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Leishmaniasis,31/67,5.089901869577566e-06,3.13704156043352e-05,0,0,3.171907633667502,38.66000958095343,ITGB1;ITGAM;NCF1;NCF2;H2-DMA;ITGB2;RELA;IRAK1;H2-DMB1;JAK2;MAP3K7;TGFB2;JUN;MARCKSL1;H2-EB1;TGFB1;IFNGR1;STAT1;CYBB;CYBA;FOS;H2-AA;NFKB1;FCGR1;NFKBIA;FCGR3;PTPN6;TAB2;MYD88;TLR2;H2-AB1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Leishmaniasis,5/67,0.0033685981961554,0.0254666023629353,0,0,5.350098081952921,30.45949184470163,MARCKSL1;H2-EB1;STAT1;H2-AA;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster6
